artist_id,song_id,danceability,duration_ms,energy,key,loudness,acousticness,instrumentalness,liveness,valence,tempo
2AVVj8ezW2mJ0v8u7XydiF,3pxCXv0NACYfYnLjFcQW5D,0.512,222827.0,0.865,7.0,-4.146,0.000821,0.0,0.0982,0.529,138.017
04RtvnUz0XrUbUZzOA8ZoW,7617XYtHZvlJPEwWsx4QoX,0.423,187200.0,0.917,1.0,-4.134,2.35e-05,4.35e-05,0.362,0.443,84.085
7jZM5w05mGhw6wTB1okhD9,1gsL8dejAKOjcjpB7sAVAn,0.617,179111.0,0.962,8.0,-5.299,0.0778,0.26,0.373,0.967,134.967
5BcAKTbp20cv7tC5VqPFoC,0lLDaAdXcjOQ7Mf2NXzXay,0.828,292593.0,0.609,1.0,-4.402,0.0916,1.21e-06,0.291,0.707,109.725
2NQEwAVHBNcI0tGMLlWwF1,0RUXHlYhA057fCOe2vqIqu,0.45,255893.0,0.877,9.0,-3.744,0.177,5.87e-06,0.0454,0.167,178.041
7cNNNhdJDrt3vgQjwSavNf,7CgR4Ajbo8JinYI0k9MntV,0.469,223482.0,0.948,1.0,-4.409,0.0103,0.0,0.101,0.43,125.01
7dtJROxWQe3fxxF5t7o67N,0vvG0VEN6l2fbIEUtq3mQD,0.66,224107.0,0.816,0.0,-4.332,0.00976,1.87e-05,0.59,0.66,127.97
2o5jDhtHVPhrJdv3cEQ99Z,06hsNQfguMDrgZMIchRF8f,0.637,257054.0,0.774,1.0,-4.683,0.0702,0.0,0.0521,0.289,128.034
4q0cybSuYSZVkRLOmlSFPB,1FFl0Ci8DnHDlhSAAagS3M,0.816,222173.0,0.757,6.0,-7.15,0.326,0.0,0.167,0.356,115.019
4lxfqrEsLX6N1N4OCSkILp,4WBR1NrOIoPscqNT7XxO8z,0.591,180587.0,0.802,8.0,-6.188,0.148,0.000974,0.268,0.542,120.945
0jnsk9HBra6NMjO2oANoPY,6Knv6wdA0luoMUuuoYi2i1,0.688,192191.0,0.702,7.0,-4.792,0.0215,0.0,0.128,0.74,94.006
4gzpq5DPGxSnKTe4SA8HAU,6nek1Nin9q48AVZcWs9e9D,0.449,278719.0,0.585,5.0,-6.762,0.0522,8.49e-05,0.0833,0.203,139.627
2KsP6tYLJlTBvSUxnwlVWa,7HzCxalzzYQOFb9a7Xs3j6,0.678,198760.0,0.783,7.0,-4.672,0.0331,1.51e-05,0.134,0.679,102.0
7gjAu1qr5C2grXeQFFOGeh,4Sfa7hdVkqlM8UW5LsSY3F,0.566,264493.0,0.755,11.0,-5.526,0.0338,0.0,0.315,0.445,101.006
6hYA3AR8vO2V55cSRqzjpa,0O4dteVsBCD4zxbE5WUSKO,0.765,322560.0,0.765,1.0,-6.007,0.00777,0.00019,0.1,0.445,128.016
6rQCqpJwXe2ucpnXh85NJV,3Op31PESiepbDmc7qR0La2,0.517,245733.0,0.933,1.0,-6.626,0.0248,0.00926,0.301,0.383,126.019
69GGBxA162lTqCwzJG5jLp,1i1fxkWeaMmKEB4T7zqbzK,0.532,208373.0,0.869,11.0,-5.094,0.157,0.00508,0.136,0.422,159.803
6T5tfhQCknKG4UnH90qGnz,42ftjU4cTN5UTRksyqBKZJ,0.771,218440.0,0.76,4.0,-5.459,0.147,0.0,0.053,0.881,119.0
44Ewva5aHOX00EwaX2D2mh,1W7UlocmBtGwykCA7K20S0,0.58,287813.0,0.62,4.0,-4.84,0.234,0.0,0.0932,0.362,128.051
3QLIkT4rD2FMusaqmkepbq,3kSXn1osC89W8JcPLozTzs,0.506,219000.0,0.897,9.0,-4.632,0.146,0.000451,0.0868,0.525,188.03
6FBDaR13swtiWwGhX1WQsP,6sA2vXE2gI7V06zrOcbCBr,0.515,232520.0,0.793,2.0,-4.618,0.00152,1.12e-05,0.222,0.243,145.143
26dSoYclwsYLMAKD3tpOr4,38iU2jg98IZZEIJPrP7aWD,0.693,237947.0,0.705,8.0,-5.747,0.0228,0.0,0.202,0.45,131.951
15EDMg4DaX49QQyxlBzC2f,5N1S2hSuDGV3zPHYJHwaFC,0.581,198840.0,0.831,7.0,-4.978,0.0661,0.0,0.159,0.538,169.977
77t00lrU1uk65snqAdoPnt,7jjWodS7HeqhqPdq0TOK6b,0.553,185757.0,0.719,0.0,-4.254,0.257,0.000538,0.0764,0.327,167.69
77YbJ4a9IlKX18ck6qoot1,0KQ1LhU7vGiXqn7eAw1nfl,0.35,161333.0,0.834,6.0,-3.856,0.00164,1.19e-05,0.149,0.424,192.005
0X2BH1fck6amBIoJhDVmmJ,3ZCDG0nujwGfxrEmZlZoEt,0.661,227423.0,0.819,1.0,-6.118,0.0419,0.0,0.114,0.332,108.985
0jJNGWrpjGIHUdTTJiIYeB,0z1b34WikhOH9ZxU8QDWcv,0.701,312587.0,0.564,2.0,-9.039,0.00106,0.00277,0.0657,0.723,107.533
53M4Iv2RkzzxFFvW2B1jhC,3efE3cxxRZB1bzVElgi0Od,0.638,252044.0,0.837,6.0,-5.021,0.000226,0.0,0.121,0.771,129.95
0niJkG4tKkne3zwr7I8n9n,2BepFzUWfczDk68DXj10w3,0.593,279573.0,0.554,1.0,-9.286,0.476,0.0,0.0804,0.489,151.953
4am1I89OWXUzFh4ctRLkdd,3MYwiHsnNjSfaacdLUHNcz,0.764,261320.0,0.487,0.0,-6.734,0.25,0.0,0.184,0.352,116.027
3f98Nu3n7zuq4DZOlIIOj7,0LGYNrfNABeZSZVzQMLKvZ,0.526,314758.0,0.817,9.0,-6.41,0.0146,0.0,0.498,0.508,141.456
2pH3wEn4eYlMMIIQyKPbVR,6nnacTL5on2aVsRhVDNUSo,0.113,441560.0,0.951,0.0,-4.743,0.00176,0.00718,0.334,0.139,200.024
2RMgYVDRYOGHlqqcushWNU,6lbhkPbkKj6jnPTt1FelVo,0.546,245538.0,0.703,8.0,-3.139,0.00797,0.000327,0.175,0.196,129.868
6BF0bXbsdujMSMeFZBGcBq,3GJZLvGXaVszYdSBLMtJFX,0.478,136892.0,0.906,0.0,-6.781,0.0962,0.919,0.115,0.59,140.021
55Aa2cqylxrFIXC767Z865,3e21cX0CVwzkQXiHz7WUQZ,0.505,229227.0,0.9,1.0,-1.578,0.0763,0.0,0.202,0.391,145.042
2xiIXseIJcq3nG7C8fHeBj,6rUp7v3l8yC4TKxAAR5Bmx,0.498,231480.0,0.83,6.0,-5.157,0.00461,0.0,0.139,0.453,89.342
0B7Y5KDNScTBzeN7DY74YG,2DOAJh50Pa1UNoqGt7dTA9,0.718,323094.0,0.665,1.0,-8.918,0.0594,0.00503,0.0459,0.648,126.059
5YGY8feqx7naU7z4HrwZM6,5Q0Nhxo0l2bP3pNjpGJwV1,0.454,202067.0,0.708,10.0,-4.526,0.00124,0.000181,0.0679,0.483,192.18
5BtHciL0e0zOP7prIHn3pP,0ZEeEZnZ496lE6kN7bmSrp,0.514,252800.0,0.932,1.0,-4.397,0.000225,0.0,0.272,0.453,134.048
2WzaAvm2bBCf4pEhyuDgCY,4h0zU3O9R5xzuTmNO7dNDU,0.71,275280.0,0.0565,7.0,-15.099,0.965,0.0,0.0889,0.348,123.994
5N5RfI8FFXk4WQ8kkjE407,1uzWOoJdADfstQuFtQFTUn,0.628,257373.0,0.829,2.0,-5.484,0.12,0.0,0.097,0.503,110.377
7KMqksf0UMdyA0UCf4R3ux,0vg4WnUWvze6pBOJDTq99k,0.675,209493.0,0.479,0.0,-9.87,0.633,1.76e-05,0.088,0.454,81.998
3Ngh2zDBRPEriyxQDAMKd1,0gbLfFlEyVHiKzlZIb0gce,0.566,212253.0,0.906,0.0,-5.092,0.00452,0.0,0.21,0.787,83.0
7jy3rLJdDQY21OgRLCZ9sD,7x8dCjCr0x6x2lXKujYD34,0.433,269373.0,0.959,9.0,-4.04,0.000917,0.0,0.028,0.365,172.984
5P5FTygHyx2G57oszR3Wot,2tVCFmn2zKg2wGXS1TCIIA,0.483,238701.0,0.907,6.0,-3.166,0.000822,0.0,0.117,0.352,130.984
20JZFwl6HVl6yg8a4H3ZqK,4WdopfTdSd0nCLropjhsgH,0.517,176933.0,0.93,6.0,-3.902,0.0598,0.0,0.35,0.696,170.068
0niJkG4tKkne3zwr7I8n9n,28IEbk5a7twNTbUEvWslUb,0.645,208107.0,0.941,4.0,-3.425,0.169,0.0,0.251,0.881,106.015
5BtHciL0e0zOP7prIHn3pP,4JXfNOePhdgMOI7KZ1L25U,0.351,218467.0,0.869,5.0,-4.035,0.00014,0.000206,0.0886,0.355,182.811
7dGJo4pcD2V6oG8kP0tJRR,7lQ8MOhq6IN2w8EYcFNSUk,0.929,290227.0,0.65,7.0,-2.882,0.00348,0.0,0.308,0.655,112.249
0vEsuISMWAKNctLlUAhSZC,5DiXcVovI0FcY2s0icWWUu,0.581,272507.0,0.817,0.0,-6.542,0.211,1.42e-06,0.246,0.779,141.607
6kXp61QMZFPcKMcRPqoiVj,5yVqBhvmi3sBahhaSYpl27,0.494,227227.0,0.913,4.0,-6.22,0.012,0.0,0.0702,0.663,155.88
4njdEjTnLfcGImKZu1iSrz,5xhQChGGhKLWqBqX4XhtYE,0.825,259102.0,0.435,1.0,-9.582,0.452,0.609,0.0953,0.243,119.038
3BmGtnKgCSGYIUhmivXKWX,0AKAxdNkwq9ZxRdW1DN9zW,0.548,198973.0,0.889,9.0,-4.682,0.00165,0.00109,0.197,0.425,90.048
2sil8z5kiy4r76CRTXxBCA,0eG5CqXwJpa5MBjYyg1lRm,0.371,213200.0,0.845,8.0,-4.199,0.00753,0.0,0.0556,0.471,112.198
7vk5e3vY1uw9plTHJAMwjN,1brwdYwjltrJo7WHpIvbYt,0.589,212627.0,0.651,6.0,-5.097,0.0291,3.2e-06,0.111,0.166,90.011
26plsJBmW5se3wurhwzaEK,6NiXAdF2005XfIrbJ2JCN9,0.648,159582.0,0.306,2.0,-9.101,0.607,1.72e-06,0.119,0.603,163.955
1Xylc3o4UrD53lo9CvFvVg,6WLS56xiRrXjSm9RSdL3zD,0.583,213428.0,0.732,11.0,-5.728,0.00312,9.86e-06,0.269,0.276,145.992
1l8Fu6IkuTP0U5QetQJ5Xt,0SJPThTy7ynySPF4euczx7,0.803,216575.0,0.631,8.0,-4.213,0.102,7.39e-06,0.0858,0.659,104.999
7MRDkEKtdsGcYn11A4qgUL,2S4CfxZG29GZWwDeMtBq2R,0.669,199960.0,0.667,4.0,-3.0,0.00769,0.0,0.0983,0.69,128.103
1LOB7jTeEV14pHai6EXSzF,7iT98FhZ7BAE8xdCxBlw55,0.571,206320.0,0.903,7.0,-2.184,0.0615,1.23e-06,0.186,0.477,127.951
1eJFM2VtMedKWJNnXz4ec3,6x5ezOgpYH0yzNUcoQbSQ0,0.635,215438.0,0.895,0.0,-5.324,0.00157,0.0,0.366,0.778,128.078
0Cd6nHYwecCNM1sVEXKlYr,6vIUovlj8NGi1JfnzVUUBI,0.521,195533.0,0.808,4.0,-3.852,0.0363,0.0,0.227,0.198,140.077
4frytKnOBrer4QVPWynGtX,71o4RblgefcGHIf1MbvJzZ,0.576,157173.0,0.962,8.0,-2.724,0.0215,0.0,0.297,0.684,100.988
6deZN1bslXzeGvOLaLMOIF,5E5AG0JXjvm0gahzh9Q7T1,0.441,219320.0,0.815,3.0,-4.088,0.000731,0.0,0.414,0.522,164.021
4GHa4pyuelazwyhdLo5AwL,2rra99gys30RQEnDvZYXhu,0.618,204293.0,0.903,11.0,-4.625,0.00284,5.18e-06,0.11,0.493,120.082
0iMnpaEHXkgMT956CmP1kj,7ncerCgSFijMXwA4Me5UeS,0.562,203560.0,0.855,10.0,-4.802,0.0579,0.0,0.0941,0.718,124.982
6RQ9kYbHisp1UUbnfwHNeU,3xgcHRYnhbEvxPlKWZbRP6,0.384,264835.0,0.919,11.0,-6.145,0.000181,0.85,0.0809,0.117,174.098
1Cq0LAHFfvUTBEtMPXUidI,32oh9wNU89gmX6CohLTdeG,0.571,255493.0,0.784,11.0,-6.396,0.0175,0.0,0.19,0.462,105.973
7CajNmpbOovFoOoasH2HaY,0azC730Exh71aQlOt9Zj3y,0.63,222160.0,0.928,9.0,-2.787,0.199,0.124,0.148,0.465,123.963
4OSeJ9gDLo8vkCdQpQn0Mh,1eVrXSNRAS706ewEaH1sDW,0.506,245227.0,0.65,2.0,-5.499,0.0416,0.0978,0.0771,0.288,138.007
6yFbpXlBH8XHVQGjUPUvKU,0uAZ41yDTN1nrL60GANOz1,0.566,244187.0,0.679,4.0,-4.901,0.0265,0.0,0.0956,0.395,100.034
77AiFEVeAVj2ORpC85QVJs,1SqHHN5Mqy13gHbDGjTaU7,0.585,243747.0,0.906,4.0,-3.044,0.0268,0.0,0.0482,0.209,128.072
0RpddSzUHfncUWNJXKOsjy,2iUmqdfGZcHIhS3b9E9EWq,0.47,177280.0,0.92,8.0,-3.855,0.00563,0.0,0.349,0.692,154.917
31TPClRtHm23RisEBtV3X7,6JV2JOEocMgcZxYSZelKcc,0.667,236002.0,0.83,0.0,-5.715,0.0123,0.0,0.191,0.701,113.03
7oPftvlwr6VrsViSDV7fJY,3ZffCQKLFLUvYM59XKLbVm,0.546,285653.0,0.814,7.0,-5.146,0.023,0.0,0.0972,0.146,104.98
1AQHAqCjfAC3iitV5bd3ET,1EufsjYcoWOrPnAvdpjMEk,0.264,236000.0,0.766,10.0,-7.296,0.0582,1.09e-06,0.0899,0.554,179.918
6EpI0KjkNHj68gSas65X0q,5u7R9MdyP69YJ1Di9LSKdl,0.48,293907.0,0.267,5.0,-10.662,0.382,0.000677,0.101,0.23,82.024
3AQRLZ9PuTAozP28Skbq8V,4Musyaro0NM5Awx8b5c627,0.609,241467.0,0.629,10.0,-5.024,0.425,0.0,0.0978,0.325,99.955
5PokPZn11xzZXyXSfnvIM3,3oQLJ4CkXlnrFE13CTsk68,0.653,226280.0,0.85,7.0,-5.071,0.000679,0.0,0.0895,0.496,122.735
4xnMDfgEmXZEEDdITKcGuE,33lXq3csEWwYNn6x0sM3Et,0.561,212619.0,0.837,2.0,-2.563,0.0616,0.0,0.254,0.445,126.012
5P5FTygHyx2G57oszR3Wot,0YpzP03QziAgqcZSCtjbl2,0.49,232133.0,0.746,1.0,-4.951,0.0121,0.0,0.0624,0.331,81.848
5nZRtWQI9RFtFr9vlqaqeE,5dBZqgb5v0uH1pTsBs5Fsl,0.676,223320.0,0.82,4.0,-4.088,0.00367,0.0,0.676,0.497,127.939
20JZFwl6HVl6yg8a4H3ZqK,5eB7w8UZJKjL5XmnC6Pctg,0.66,200227.0,0.799,8.0,-4.644,0.106,0.0,0.154,0.475,125.966
64M6ah0SkkRsnPGtGiRAbb,56T1QA7202iW7fZes2PTUe,0.637,263960.0,0.664,3.0,-7.335,0.0451,8.57e-06,0.0976,0.361,128.009
4gzpq5DPGxSnKTe4SA8HAU,6s3GEN8wK0OMzzzZbXj0fu,0.565,212647.0,0.849,0.0,-3.516,0.00868,4.68e-06,0.12,0.427,102.034
7vk5e3vY1uw9plTHJAMwjN,4jvJPG5YNwenlOmyLWSqaq,0.508,250227.0,0.76,6.0,-5.62,0.0242,0.00138,0.13,0.11,125.979
26VFTg2z8YR0cCuwLzESi2,65n4DkUhKUO4tECIabKwy1,0.448,224520.0,0.845,0.0,-4.123,0.0265,4.24e-06,0.376,0.458,127.978
69GGBxA162lTqCwzJG5jLp,1pgyHZNpzYB4aRUdD0dQgI,0.529,240307.0,0.692,1.0,-5.988,0.0187,1.71e-05,0.127,0.29,139.96
0SfsnGyD8FpIN4U4WCkBZ5,2N2Mp4HjnYcmrZ2YqrKedy,0.553,244067.0,0.861,10.0,-6.526,0.00592,0.00144,0.107,0.375,127.966
21mKp7DqtSNHhCAU2ugvUw,6kSoZBTDLlyukdWgLM0TUZ,0.799,293217.0,0.688,6.0,-4.485,0.00304,0.198,0.149,0.107,115.009
2qxJFvFYMEDqd7ui6kSAcq,2ISSQPb9LHHiV6ng2NXosL,0.631,218293.0,0.829,11.0,-4.094,0.00661,4.29e-05,0.0784,0.533,127.985
4AapPt7H6bGH4i7chTulpI,5EQ9yEra0SzVd673ZfKT4C,0.553,243933.0,0.936,9.0,-5.015,0.00338,1.35e-06,0.102,0.412,144.884
69GGBxA162lTqCwzJG5jLp,7BKLCZ1jbUBVqRi2FVlTVw,0.748,244960.0,0.524,8.0,-5.599,0.414,0.0,0.111,0.661,95.01
69GGBxA162lTqCwzJG5jLp,4v1CvZazmdpxQLEt3sCeKH,0.564,230667.0,0.639,4.0,-6.828,0.0127,0.0,0.133,0.0624,126.062
69GGBxA162lTqCwzJG5jLp,2Mh0jU5IyRTQfpyMnvki5Z,0.59,218973.0,0.887,5.0,-2.851,0.276,0.0,0.0798,0.258,126.029
26VFTg2z8YR0cCuwLzESi2,0bejeM4F5fqnFn5I7Gs4Ak,0.57,153657.0,0.62,7.0,-8.117,0.0541,0.000543,0.11,0.195,95.071
28Ky95tmlHktB96DBUoB0g,1CRESO4AuKm5B5Lqodk7t9,0.435,274286.0,0.727,1.0,-6.969,0.0424,4.6e-06,0.105,0.399,174.992
5nGIFgo0shDenQYSE0Sn7c,0COqiPhxzoWICwFCS4eZcp,0.316,235893.0,0.945,4.0,-3.169,0.00895,1.85e-06,0.396,0.32,189.931
5p7f24Rk5HkUZsaS3BLG5F,4Ce37cRWvM1vIGGynKcs22,0.712,181880.0,0.62,4.0,-4.187,0.39,0.0,0.0994,0.494,99.953
2qxJFvFYMEDqd7ui6kSAcq,39rqDP2s2hN1JtXptyeM3u,0.71,195467.0,0.738,5.0,-4.465,0.0776,4.74e-05,0.0795,0.417,127.971
7vk5e3vY1uw9plTHJAMwjN,2WL3Sp2wF47LwBYsQl68NP,0.401,206360.0,0.786,6.0,-4.585,0.00313,0.0,0.13,0.372,89.27
26VFTg2z8YR0cCuwLzESi2,6Xs7OKt6i0Ddq8B4M5Dgvr,0.448,183808.0,0.694,0.0,-5.066,0.0118,0.0,0.34,0.336,86.897
26VFTg2z8YR0cCuwLzESi2,1TnUURhehaoMWKAqQtirm6,0.51,249500.0,0.819,1.0,-4.805,0.066,0.0,0.0794,0.528,100.063
3NPpFNZtSTHheNBaWC82rB,7lGKEWMXVWWTt3X71Bv44I,0.598,193546.0,0.673,9.0,-6.134,0.177,0.000316,0.203,0.255,117.02
2DnqqkzzDKm3vAoyHtn8So,4KoecuyOpZaNFZ0UqVsllc,0.817,218440.0,0.585,5.0,-4.688,0.439,0.0,0.147,0.916,105.014
55Aa2cqylxrFIXC767Z865,7qUJQSNX9QNf46CC6FgH66,0.502,243491.0,0.786,9.0,-4.378,0.255,0.0,0.65,0.739,169.021
7n2wHs1TKAczGzO7Dd2rGr,1rtDwblY1CJ9i490fMzJnc,0.455,187973.0,0.797,10.0,-4.133,0.132,0.0,0.11,0.757,165.717
2oX42qP5ineK3hrhBECLmj,7MapZTlRqFfUteNcghsTwf,0.666,190480.0,0.78,7.0,-5.177,0.044,0.0,0.128,0.795,90.004
0du5cEVh5yTK9QJze8zA0C,7BqBn9nzAq8spo5e7cZ0dJ,0.637,220733.0,0.843,5.0,-5.413,0.0151,0.0,0.0876,0.434,109.012
3NPpFNZtSTHheNBaWC82rB,3xgK660fsZH7ZDcOMfIdfB,0.371,189706.0,0.739,2.0,-4.381,0.000901,0.000229,0.35,0.183,78.004
0du5cEVh5yTK9QJze8zA0C,7l1qvxWjxcKpB9PCtBuTbU,0.577,197373.0,0.397,0.0,-5.98,0.84,0.0,0.0772,0.509,89.044
738wLrAtLtCtFOLvQBXOXp,7zsXy7vlHdItvUSH8EwQss,0.602,185360.0,0.797,6.0,-5.084,0.055,0.0,0.187,0.492,92.928
540vIaP2JwjQb9dm3aArA4,0lYBSQXN6rCTvUZvg9S0lU,0.652,205947.0,0.713,8.0,-5.311,0.0771,1.02e-05,0.144,0.152,100.023
1Xyo4u8uXC1ZmMpatF05PJ,2IY7eOUDjw2ArKYxKa2jXc,0.682,230467.0,0.592,7.0,-7.033,0.169,5.49e-06,0.136,0.5,186.041
632WMoQfBWk76kBz7vMXNg,4wLvmlgcHW5ZkNERDIDv5H,0.501,242093.0,0.743,5.0,-6.379,0.207,1.55e-05,0.0793,0.224,91.01
4IJczjB0fJ04gs4uvP0Fli,77ZdAoTHYoF6Umo76HFD4m,0.592,228533.0,0.926,7.0,-3.469,0.0775,0.0,0.187,0.432,99.018
1KCSPY1glIKqW2TotWuXOR,37Veo3TsREFZKvfZ0CaI4S,0.575,213587.0,0.648,7.0,-4.747,0.0383,0.0,0.364,0.494,92.021
7oPgCQqMMXEXrNau5vxYZP,2M9ro2krNb7nr7HSprkEgo,0.711,296800.0,0.292,4.0,-15.523,0.313,0.0,0.131,0.194,103.951
6jJ0s89eD6GaHleKKya26X,1CwNogTShsnsn1C8UhRmYX,0.546,203475.0,0.645,11.0,-6.4,0.0397,0.0,0.107,0.457,101.578
7r2uG6BlFXKcwmh9ItqlII,7nZBRPj89rgeZ5eBLp2J7P,0.553,222213.0,0.711,0.0,-4.275,0.0216,0.0,0.142,0.293,99.515
60d24wfXkVzDSfLS6hyCjZ,23L5CiUhw2jV1OIMwthR3S,0.501,195707.0,0.519,4.0,-5.88,0.109,0.0,0.454,0.168,133.99
04gDigrS5kc9YWfZHwBETP,0AKejOKlGdiB53QpwAeenO,0.777,214480.0,0.627,7.0,-6.142,0.356,0.0,0.0956,0.444,100.054
0p4nmQO2msCgU4IF37Wi3j,5xEM5hIgJ1jjgcEBfpkt2F,0.585,244507.0,0.776,5.0,-5.898,0.0572,7.74e-06,0.3,0.427,77.987
4u5smJBskI6Adzv08PuiUP,57rOXabUKgkrwHPSqzo4s5,0.556,270222.0,0.762,1.0,-1.961,0.463,0.0,0.0957,0.225,135.013
3OKg7YbOIatODzkRIbLJR4,3VvBPkc24zC7x05mgJTyGO,0.53,290467.0,0.69,1.0,-3.591,0.114,0.00217,0.0969,0.224,107.014
69GGBxA162lTqCwzJG5jLp,2rizacJSyD9S1IQUxUxnsK,0.662,194080.0,0.586,0.0,-8.821,0.097,0.00272,0.115,0.296,90.0
69GGBxA162lTqCwzJG5jLp,0B8B8cVRFIG1yznoQe7c9s,0.627,247427.0,0.717,8.0,-5.751,0.017,0.0,0.261,0.561,105.05
69GGBxA162lTqCwzJG5jLp,5brMyscUnQg14hMriS91ks,0.598,229947.0,0.624,10.0,-6.581,0.00213,2.01e-06,0.117,0.137,128.037
0C8ZW7ezQVs4URX5aX7Kqx,1QNoKVgA758HFLu3TW2q7R,0.749,217907.0,0.881,10.0,-5.446,0.00755,7.81e-05,0.0974,0.337,120.034
1r4hJ1h58CWwUQe3MxPuau,1nO4EGuBjR75IGbFYzqPxO,0.74,212040.0,0.859,0.0,-4.742,0.0365,1.08e-05,0.0639,0.782,130.011
1dfeR4HaWDbWqFHLkxsg1d,7hQJA50XrCWABAu5v6QZ4i,0.559,209413.0,0.855,5.0,-5.077,0.0488,0.000681,0.68,0.605,156.311
3Ngh2zDBRPEriyxQDAMKd1,5l36mPDpqNWrNIRzwJpwYl,0.319,234427.0,0.732,4.0,-4.475,0.0134,0.0,0.658,0.2,80.195
3Ngh2zDBRPEriyxQDAMKd1,77QCfMGmEG334ZR9QR5zAR,0.521,225947.0,0.673,8.0,-8.685,0.00573,0.0,0.12,0.543,108.031
0dEvJpkqhrcn64d3oI8v79,1C0pmryC2MdXfa7MZ9uIrU,0.702,169760.0,0.898,9.0,-6.003,0.00854,0.000154,0.0917,0.731,112.845
0dEvJpkqhrcn64d3oI8v79,3dnY1Rl8JnjP1ZDFGrDzfh,0.521,206000.0,0.919,2.0,-3.146,0.000173,0.00218,0.301,0.746,131.726
1LOB7jTeEV14pHai6EXSzF,1lWoanAmIk1PZisbP5LmwT,0.673,219240.0,0.894,0.0,-2.73,0.148,3.4e-06,0.141,0.63,118.894
3AQRLZ9PuTAozP28Skbq8V,0uH0X2dMFEi0YAKek4sPNg,0.366,261107.0,0.763,9.0,-4.738,0.0613,0.0,0.0636,0.575,128.709
3AQRLZ9PuTAozP28Skbq8V,5ten1YZvGNOGCOAIapxDjh,0.493,273493.0,0.865,1.0,-3.268,0.00796,0.0,0.313,0.301,140.999
6lB8vOoI4DRrrVxXwuV19c,2CPqh63wRVscbceKcPxwvv,0.632,183414.0,0.575,5.0,-6.478,0.0225,1.81e-06,0.104,0.188,90.037
6MDME20pz9RveH9rEXvrOM,5knuzwU65gJK7IF5yJsuaW,0.72,251088.0,0.763,9.0,-4.068,0.406,0.0,0.18,0.742,101.965
6TIYQ3jFPwQSRmorSezPxX,56cswAa9WdFBsjsTyPBAKA,0.674,239280.0,0.694,2.0,-4.739,0.223,0.0,0.183,0.242,137.839
2oX42qP5ineK3hrhBECLmj,4nMlau89VAjmV7agkl7OY3,0.822,198001.0,0.544,0.0,-6.797,0.562,2.4e-05,0.144,0.861,122.047
2wUjUUtkb5lvLKcGKsKqsR,5EbX5xL3O2xT8FxCpYzgUO,0.315,175517.0,0.563,9.0,-9.671,0.173,0.000242,0.0673,0.147,179.484
60wslYioiBcxSTInM4nIy2,4QpGKXfAEIF8TquT7oF4zA,0.468,137427.0,0.437,0.0,-10.384,0.0505,0.0,0.054,0.399,101.027
4IWBUUAFIplrNtaOHcJPRM,1Pw5C4N6Fn5E4mGCxmbbVa,0.4,211240.0,0.564,10.0,-7.444,0.693,0.0,0.0863,0.483,99.269
3FUY2gzHeIiaesXtOAdB7A,2NniAhAtkRACaMeYt48xlD,0.591,247947.0,0.935,6.0,-2.664,0.000284,0.000278,0.142,0.736,140.043
64M6ah0SkkRsnPGtGiRAbb,5LtNBCM2ve0SxP0dlRVvMu,0.474,207775.0,0.537,2.0,-6.77,0.0758,0.0,0.316,0.335,90.103
6lB8vOoI4DRrrVxXwuV19c,3qaYuV5XZAwiOvGE91HhwS,0.561,204504.0,0.8,8.0,-4.576,0.0709,0.000133,0.0934,0.399,96.989
1LOB7jTeEV14pHai6EXSzF,3rwdcyPQ37SSsf1loOpux9,0.542,208133.0,0.894,1.0,-2.879,0.0236,0.0,0.132,0.296,127.947
7CajNmpbOovFoOoasH2HaY,75kMrDKPJJpgEQaXVh7QMB,0.606,232227.0,0.949,7.0,-2.749,0.015,2.76e-05,0.109,0.436,120.031
7qG3b048QCHVRO5Pv1T5lw,0JfAMd3xTqm7ZYhBmQjYzt,0.749,218053.0,0.766,8.0,-4.329,0.0447,0.0,0.0347,0.671,114.998
5LfGQac0EIXyAN8aUwmNAQ,6TfBA04WJ3X1d1wXhaCFVT,0.546,177827.0,0.905,0.0,-3.103,0.00511,0.0,0.211,0.598,126.12
6Wr3hh341P84m3EI8qdn9O,3wuJOi4N0Dd0QtBW0wZUwJ,0.334,195120.0,0.976,10.0,-3.471,0.000942,5.1e-05,0.184,0.547,195.177
0qT79UgT5tY4yudH9VfsdT,2OMqSRS11ly56zg9u5za6c,0.424,158733.0,0.949,7.0,-4.821,0.000859,5.84e-05,0.279,0.528,191.928
69GGBxA162lTqCwzJG5jLp,15vzANxN8G9wWfwAJLLMCg,0.646,221520.0,0.644,2.0,-6.763,0.0243,0.0,0.0888,0.251,99.999
0qT79UgT5tY4yudH9VfsdT,4OeLtiz7L0Rn4OTUm3Au9o,0.467,181653.0,0.852,5.0,-5.105,0.00846,0.0117,0.2,0.53,99.93
25uiPmTg16RbhZWAqwLBy5,0y8Wf6ltWpGCpgqVa21QNX,0.653,219480.0,0.794,7.0,-3.828,0.121,0.0,0.365,0.645,93.008
1xHQO9GJIW9OXHxGBISYc5,5eCkuGPZNl4mISFNPgr3Dd,0.597,197773.0,0.357,3.0,-14.718,0.644,0.00393,0.125,0.059,84.864
2qxJFvFYMEDqd7ui6kSAcq,6uBhi9gBXWjanegOb2Phh0,0.457,210091.0,0.627,5.0,-5.091,0.238,0.0,0.116,0.554,101.384
